index_ID,lan_long,place,author,date
Lund_01906,"55.7227858,13.1897052",Sankt Hans Hill ¢,Jonas Lundin, Jun 2017
Lund_01907,"55.707301,13.1892597",Playoteket Center,V View360 Sweder,s_ Oct 2018
Lund_01908,"55.707301,13.1892597",. L CURT T L BT,. L CURT T L BT,s_Street View
Lund_01909,"55.6972583,13.18703",Stadsparken,51. Maziar Haghpan:, Aug 2017
Lund_01910,"55.709633,13.1940051",Allhelgonakyrkan ¢,"@,: saad al saifi", Jun 2016
Lund_01911,"55.7015403,13.198422",Forenom Aparthotel,l0nus MNonskosa, Aug 2017
Lund_01912,"55.7158708,13.2101407",Lunds universitet Ke,Meta Larsson, Aug 2017
Lund_01913,"55.7041445,13.1932547",Lund Cathedral,\$ Mandana Raghet, Jul 2018
Lund_01914,"55.6972583,13.18703",Stadsparken,RV O A, Mar 2018
Lund_01915,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01916,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01917,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01918,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01919,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01920,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01921,"55.6972583,13.18703",Stadsparken 2,@’ Ani Vera, Jul 2016
Lund_01922,"55.7041445,13.1932547",Lund Cathedral,A Adeel Tajammul, Apr 2017
Lund_01923,"55.7041445,13.1932547",Lund Cathedral,A  Alejandro Carrillc, Aug 2016
Lund_01924,"55.6972583,13.18703",Stadsparken,jessica delgado, Aug 2016
Lund_01925,"55.7027211,13.1930256",Stortorget,Florian Weissbac, Aug 2018
Lund_01926,"55.7115552,13.1811803",0KQ8 Lund Kung Os:,¢ 3 DzH, Apr 2018
Lund_01927,"55.7073966,13.1892956",Playoteket Center,\V View360 Sweder,s_ Oct 2018
Lund_01928,"55.7073966,13.1892956",) Views6o swed,) Views6o swed,s_Street View
Lund_01929,"55.7038523,13.1890138",Grand Hotel Lund,3 Martin Solari, Sep 2012
Lund_01930,"55.7025064,13.1978695",Folkuniversitetets fo,LRI IYCET, Mar 2017
Lund_01931,"55.7041438,13.1932552",[T T o1 T 1T,Artur Muc, Jun 2010
Lund_01932,"55.7047847,13.1938413",Lundagérd,L4 f Oldfich Kamensk, Aug 2018
Lund_01933,"55.7055631,13.1966748",Tridgéardsverandan,6 IR DL, Sep 2017
Lund_01934,"55.6972583,13.18703",Stadsparken,A  Alejandro Carrillc, Jun 2016
Lund_01935,"55.7047847,13.1938413",Lundagérd,LGB AN, Aug 2017
Lund_01936,"55.7041445,13.1932547",[T T o1 T 1T,Lynn Dow, May 2018
Lund_01937,"55.7050151,13.1932497",LTI G T,f@: Mister No, Sep 2017
Lund_01938,"55.7041445,13.1932547",Lund Cathedral,Leif Bengtsson, May 2016
Lund_01939,"55.7047847,13.1938413",Lundagérd,lefteris Bakosis, May 2018
Lund_01940,"55.7041445,13.1932547",[T T o1 T T,Steve Dark, Sep 2017
Lund_01941,"55.7176112,13.213892",Elite Hotel Ideon,Renard Kutrzeba, Jul 2016
Lund_01942,"55.7087237,13.1848464",Kommunhuset Kristz,Jack Forsberg, May 2017
Lund_01943,"55.7119483,13.203493",[T TV HTET 3 T,a Abubakar M, Aug 2017
Lund_01944,"55.6972583,13.18703",Stadsparken 9,Stadsparken 9, Aug 2016
Lund_01945,"55.6972583,13.18703",Stadsparken,Viktor Erik Jense, May 2017
Lund_01946,"55.7072743,13.1893086",L BT E e,V View360 Sweden,s_ Oct 2018
Lund_01947,"55.7072743,13.1893086",. L CURT T L BT,. L CURT T L BT,s_Street View
Lund_01948,"55.7036757,13.1883242",Bantorget,=B oV [T, Jun 2017
Lund_01949,"55.7045801,13.1964699",Kulturen,llona Haufe, Jul 2017
Lund_01950,"55.7038692,13.2033632",Botanical Garden,Anni R,
Lund_01951,"55.7176112,13.213892",Elite Hotel Ideon,Alexander Beliak, Jul 2017
Lund_01952,"55.7047847,13.1938413",Lundagérd,RGOSR, Apr 2018
Lund_01953,"55.7045801,13.1964699",Kulturen 8,' Lars Skough, Jul 2018
Lund_01954,"55.7077976,13.1568181",Rinnebidck Gorge,Jesper Bohlin, Aug 2017
Lund_01955,"55.7047847,13.1938413",Lundagérd 9,Luisa Cunial, Aug 2018
Lund_01956,"55.7041445,13.1932547",Lund Cathedral,Per-Inge Strém, Jul 2017
Lund_01957,"55.7038692,13.2033632",Botanical Garden,Martin Andersso, Jun 2017
Lund_01958,"55.7041445,13.1932547",Lund Cathedral ¢,Reine Himmer, Sep 2017
Lund_01959,"55.7047847,13.1938413",Lundagérd,ER R, Sep 2017
Lund_01960,"55.7227858,13.1897052",Sankt Hans Hill,Rafael Schwartz, May 2018
Lund_01961,"55.6972583,13.18703",Stadsparken,Peter Stockenbel,
Lund_01962,"55.7047847,13.1938413",Lundagérd,Ronan Watson, Aug 2017
Lund_01963,"55.7047847,13.1938413",Lundagérd,f@ Maricela Christe, Jul 2017
Lund_01964,"55.7072473,13.1893085",Playoteket Center,\/ View360 Sweden,s_ Oct 2018
Lund_01965,"55.7072473,13.1893086",. L CURT T L BT,. L CURT T L BT,s_Street View
Lund_01966,"55.7038692,13.2033632",Botanical Garden,Stefanie Gao, May 2017
Lund_01967,"55.7017852,13.210495",Sankt Jorgen Park,W11 V], Jun 2017
Lund_01968,"55.7047847,13.1938413",Lundagérd,Anna Honkanen, Sep 2017
Lund_01969,"55.7036757,13.1883242",Bantorget S,I REIET T 8, Jun 2017
Lund_01970,"55.7047847,13.1938413",Lundagérd 9,=170 ], Jun 2018
Lund_01971,"55.7033848,13.193825",Café Ariman ¢,' Krist Kogi, Nov 2017
Lund_01972,"55.7098239,13.1928166",[T G VT T BT,YR REERS L, Sep 2016
Lund_01973,"55.705038,13.1971043",Herrehuset,@ BN PN R, Jul 2017
Lund_01974,"55.7041445,13.1932547",Lund Cathedral,@ akram alqutaifan, Jul 2018
Lund_01975,"55.7038692,13.2033632",Botanical Garden,Sisse Nesgaard, Sep 2018
Lund_01976,"55.7038692,13.2033632",Botanical Garden,Lyudmila Yonkov, Jun 2018
Lund_01977,"55.7050088,13.1872476",Lund Tourist Center,Lund Tourist Center, Dec 2016
Lund_01978,"55.7041445,13.1932547",Lund Cathedral c,@ REICUY ST,
Lund_01979,"55.7047847,13.1938413",Lundagérd 9,Hanna Bard,
Lund_01980,"55.7045801,13.1964699",Kulturen,‘ Marion Kaletta, Apr 2018
Lund_01981,"55.7170333,13.1526549",Good Morning Lund,Jelte Kerker, Jul 2017
Lund_01982,"55.6972583,13.18703",Stadsparken,Alexander Engstr, Jun 2017
Lund_01983,"55.7041445,13.1932547",Lund Cathedral,\g\ Thomas Crahay, Aug 2017
Lund_01984,"55.7073698,13.18924",L BTG,\V View360 Sweder,s_ Oct 2018
Lund_01985,"55.7036439,13.1939421",,, Aug 2016
Lund_01986,"55.7183332,13.2264245",Sony Mobile Commu,John Wang, Jun 2013
Lund_01987,"55.7047847,13.1938413",Lundagérd,l\i’ Stana Minincic, Jul 2017
Lund_01988,"55.7041445,13.1932547",[T T o1 T T,@‘}‘; lan Tan §, Jun 2016
Lund_01989,"55.7047847,13.1938413",Lundagérd,& Bea Kovacsovics, Mar 2018
Lund_01990,"55.7050151,13.1932497",Anna Welander T,Anna Welander T, Aug 2016
Lund_01991,"55.7050151,13.1932497",A  Alejandro Carrillc,A  Alejandro Carrillc, Aug 2016
Lund_01992,"55.7047847,13.1938413",Lundagérd,"4,;:;0 IR el", Oct 2017
Lund_01993,"55.6972583,13.18703",Stadsparken ¢,Peter Aronson, May 2017
Lund_01994,"55.7047847,13.1938413",Lundagérd 9,a 31 E,
Lund_01995,"55.7038692,13.2033632",Botanical Garden,i;. Bjarne Rosengrel, Sep 2017
Lund_01996,"55.7047847,13.1938413",Lundagérd {,Bogdan Kostiv,
Lund_01997,"55.6883092,13.1976069",Park Inn by Radissor,Leo Overby,
Lund_01998,"55.6883092,13.1976069",Park Inn by Radissor,£ Leo Overby,
Lund_01999,"55.7047847,13.1938413",Lundagérd,Teena Christense, May 2012
Lund_02000,"55.6982104,13.1964399",Loppmarknad,J) JAKAWAT PUMP, May 2017
Lund_02001,"55.7045801,13.1964699",Kulturen 8,i\ 1T T, Mar 2014
Lund_02002,"55.7047847,13.1938413",Lundagérd,Pinak Ranjan Sal, Oct 2017
Lund_02003,"55.7073529,13.1892772",Playoteket Center,\V View360 Sweder,s_ Oct 2018
Lund_02004,"55.7047847,13.1938413",,,
Lund_02005,"55.7047847,13.1938413",Lundagérd c,Matic Smodis, Aug 2016
Lund_02006,"55.7041445,13.1932547",Lund Cathedral,Sascha Bleuler, Jul 2018
Lund_02007,"55.7047847,13.1938413",Lundagérd,L) UIf Zimmermann, Aug 2018
Lund_02008,"55.7051186,13.1955048",Chateau Lund 8,@ (T QT T, Jan 2017
Lund_02009,"55.6972583,13.18703",Stadsparken 9,"‘, henrik baard", Jun 2017
Lund_02010,"55.7189959,13.1847355",Monument of the baf,Wokitty b, Jun 2017
Lund_02011,"55.7047847,13.1938413",Lundagérd,l\‘ IEELEI VLT, Jul 2017
Lund_02012,"55.7047847,13.1938413",Lundagérd 9,Pavel Jicha,
Lund_02013,"55.7071154,13.1873648",Crafoord Auktioner i,Niklas Ljungkvist, Jun 2011
Lund_02014,"55.7089365,13.1971643",University Library,% William Térneber, May 2018
Lund_02015,"55.7047847,13.1938413",Lundagérd,j:_ Lucian Gevelegia, Aug 2008
Lund_02016,"55.7047847,13.1938413",Lundagérd,(elT. 1 W [V =, Oct 2014
Lund_02017,"55.7015909,13.1971719",Coop Konsum,J  Janus sobrzezeje, Aug 2018
Lund_02018,"55.7038692,13.2033632",Botanical Garden,Joost van der Ga, Aug 2016
Lund_02019,"55.7047847,13.1938413",Lundagard ¢,o LYol, Jul 2017
Lund_02020,"55.7045801,13.1964699",Kulturen |,Kulturen |, Aug 2016
Lund_02021,"55.7047847,13.1938413",Lundagérd,Salvatore De Pao, Aug 2017
Lund_02022,"55.707326,13.1892774",L BT e,\V View360 Sweder,s_ Oct 2018
Lund_02023,"55.7041445,13.1932547",Q Fabien Desserp,Q Fabien Desserp,Photo
Lund_02024,"55.7047847,13.1938413",Lundagérd ¢,ARSIl, Jun 2018
Lund_02025,"55.706955,13.1928153",LBS Lund,Jonathan Lundbe, May 2018
Lund_02026,"55.6972583,13.18703",Stadsparken,v‘\ﬁv;‘; Aktham Yousef, May 2018
Lund_02027,"55.6972583,13.18703",Stadsparken,% William Térneber, May 2018
Lund_02028,"55.7047847,13.1938413",Lundagérd,Jens Sonn, Aug 2017
Lund_02029,"55.7227858,13.1897052",Sankt Hans Hill ¢,@ Yun Liu ), May 2017
Lund_02030,"55.7041445,13.1932547",Lund Cathedral :,H  Horst Hesener, Jun 2018
Lund_02031,"55.6972583,13.18703",Ankdammen.,Ingegerd Karlsso, Oct 2016
Lund_02032,"55.6972583,13.18703",Stadsparken 9,ﬁ' paul fackler, Apr 2018
Lund_02033,"55.7077976,13.1568181",Rinnebick Gorge,Peter Vang Chris, Sep 2010
Lund_02034,"55.7041445,13.1932547",Domkyrkan i véntans,j‘;}) Ingegerd Karlsso, Oct 2016
Lund_02035,"55.7030821,13.1795999",B Malmgren's Cycle :,# Viktor Erik Jense, Apr 2017
Lund_02036,"55.7139459,13.1599796",Nova,Leif Tomas Olssc, Aug 2017
Lund_02037,"55.7047847,13.1938413",Lundagérd,Mauricio Heyerm, Oct 2015
Lund_02038,"55.7139459,13.1599796",Nova,@ Leif Tomas Olssc, Aug 2017
Lund_02039,"55.7143434,13.2152341",Ideon Science Park,Martin Mc Anesg, Sep 2017
Lund_02040,"55.7047847,13.1938413",Lundagérd,4;9 Diego Reyes Gon, Oct 2017
Lund_02041,"55.7073012,13.1893068",L BT G,V View360 Sweder,s_ Oct 2018
Lund_02042,"55.7073012,13.1893067",. Christopher M,. Christopher M,s_Street View
Lund_02043,"55.7047847,13.1938413",Lundagérd,@ Juca Felix Galino, Jul 2016
Lund_02044,"55.7005682,13.1917495",Direkt Optik ¢,ﬁ Meta Larsson, Aug 2018
Lund_02045,"55.6972583,13.18703",Stadsparken 3,Johan Hildor, Jun 2017
Lund_02046,"55.7047204,13.1878497",Harrys,U André Malmgren, Jun 2018
Lund_02047,"55.7047847,13.1938413",Lundagérd ¢,Ralph Meixner, May 2017
Lund_02048,"55.7047847,13.1938413",Lundagérd 9,' Krist Kogi, Nov 2017
Lund_02049,"55.7038692,13.2033632",Botanical Garden,(%) Lucila Cetin, Jul 2016
Lund_02050,"55.7041438,13.1932552",[T T o1 T T T,A  Artur Muc, Jun 2010
Lund_02051,"55.7041445,13.1932547",Lund Cathedral,"""b Meartin Bollhalde",
Lund_02052,"55.7024347,13.193463",StadshallLund ¢,Elsa Storlind,
Lund_02053,"55.7041445,13.1932547",Lund Cathedral,Q Joost van der Ga, Aug 2016
Lund_02054,"55.7047847,13.1938413",Lundagérd 2,‘T) Vesna Fati¢, May 2017
Lund_02055,"55.7052796,13.1940377",L (LT T G,Anna Gester, Jun 2018
Lund_02056,"55.7047847,13.1938413",Lundagard ¢,21308, Aug 2018
Lund_02057,"55.7018055,13.1939089",Lund Botulfsplatsen,Joseph Mukama, Jan 2018
Lund_02058,"55.7047847,13.1938413",Lundagérd 9,Ewa J Knitter,
Lund_02059,"55.715085,13.160073",|G YT,NG T LR,
Lund_02060,"55.6972583,13.18703",Stadsparken,Q Peter Nordensva, May 2018
Lund_02062,"55.7047847,13.1938413",Lundagérd,Ireneusz Sakowi, May 2017
Lund_02063,"55.7047847,13.1938413",Lundagérd,""" Andi Varn Johani", Aug 2011
Lund_02064,"55.7047847,13.1938413",Lundagérd 9,9 Rudi Hayen, Jul 2014
Lund_02065,"55.7047847,13.1938413",Lundagérd,f@ Maricela Christe, Jul 2017
Lund_02066,"55.7235398,13.2142363",Lund Oval 3,Abin Thomas, Aug 2016
Lund_02067,"55.7047847,13.1938413",Lundagérd,é’h [T r VT,
Lund_02068,"55.7051279,13.1982937",Onsjostugan,@ BN PN R, Jul 2017
Lund_02069,"55.7047847,13.1938413",Lundagérd,Riccardo Patriarc, Jun 2016
Lund_02070,"55.7047847,13.1938413",Lundagérd ¢,(3} PR, Sep 2017
Lund_02071,"55.7047847,13.1938413",Lundagérd 9,Cahit Bigki, Jul 2017
Lund_02072,"55.7038692,13.2033632",Botanical Garden,é ) Peter Vang Chris, Oct 2012
Lund_02073,"55.7047847,13.1938413",Lundagérd,?‘ Riccardo Patriarc, Oct 2016
Lund_02074,"55.7041445,13.1932547",[T T e T T T,Mark Vartok, Oct 2015
Lund_02075,"55.7051005,13.1956306",Akademiska Forenin,Akademiska Forenin, Sep 2018
Lund_02076,"55.7036757,13.1883242",Bantorget 8,L 1T T, Mar 2017
Lund_02077,"55.7047847,13.1938413",Lundagérd,ﬂ Dimitri Claerbout, Sep 2016
Lund_02078,"55.6972583,13.18703",Stadsparken,% William Térneber, May 2018
Lund_02079,"55.7018055,13.1939089",Lund Botulfsplatsen,Joseph Mukama, Jan 2018
Lund_02080,"55.7047847,13.1938413",Lundagérd,""" Andi Varn Johani", Aug 2011
Lund_02081,"55.7027211,13.1930256",Stortorget,(&= =RV, Mar 2018
Lund_02082,"55.7047847,13.1938413",Lundagérd,Per Junel, May 2018
Lund_02083,"55.7047847,13.1938413",Lundagérd 9,@ T4, Jul 2017
Lund_02084,"55.6972583,13.18703",Lund City Park,Joel Kouamé Bo, Sep 2017
Lund_02085,"55.7038692,13.2033632",Botanical Garden,Niaz Haq, Sep 2018
Lund_02086,"55.7047847,13.1938413",Lundagérd 9,Pavel Jicha, May 2015
Lund_02087,"55.7047847,13.1938413",Lundagérd 9,aldijana aldy,
Lund_02088,"55.7047847,13.1938413",Lundagérd,Q‘* Alexandra Balab:, Jun 2014
Lund_02089,"55.7038692,13.2033632",Botanical Garden,Krisztina Boldisn, Aug 2016
Lund_02090,"55.7041445,13.1932547",Lund Cathedral,@ Krystian Czernek, Oct 2017
Lund_02091,"55.7028102,13.192444",,, Jun 2017
Lund_02092,"55.6858683,13.183794",Sankt Lars sjukhus,6 IR DL, Aug 2017
Lund_02093,"55.7038692,13.2033632",Botanical Garden,6 SN YN, Apr 2015
Lund_02094,"55.6972583,13.18703",Stadsparken,Iratxe ec,
Lund_02095,"55.7041445,13.1932547",[T L He G B T,(é 7 Paulina Belenitsk, Sep 2018
Lund_02096,"55.7076842,13.1968046",Gamla Biskopshuset,ﬁ Jonathan Lundbe, May 2018
Lund_02097,"55.7041445,13.1932547",Dom zu Lund,Harald Maidhof, Jan 2017
Lund_02098,"55.7077976,13.1568181",Rinnebick Gorge,MAGNUS DAGBF,
Lund_02099,"55.6917936,13.1645143",VS NP e,P ) Peter Sondhauss,s_ Jun 2018
Lund_02100,"55.7045801,13.1964699",Kulturen,Chris Maljanovsk, Jun 2016
Lund_02101,"55.7047847,13.1938413",Lundagérd 8,@ Martin Giles, Mar 2014
Lund_02102,"55.6889751,13.2135921",Carglass®Lund ¢,LEOF S, Aug 2016
Lund_02103,"55.7041445,13.1932547",Lund Cathedral,M Mara Maculevica, Nov 2016
Lund_02104,"55.7038692,13.2033632",Botanical Garden,@ Hans Jirgen Klai, Sep 2018
Lund_02105,"55.7227858,13.1897052",Sankt Hans Hill,Tommy Borglin, Jul 2017
Lund_02106,"55.7047847,13.1938413",Lundagérd,Lundagérd, Sep 2017
Lund_02107,"55.7029801,13.1973519",Magle Konserthus |,Anders Frick, Jun 2012
Lund_02108,"55.7143434,13.2152341",LRI EL Y T,5‘3.‘..@ LU G, May 2016
Lund_02109,"55.6972515,13.1798153",Sparbanken Skane A,Petter Olofsson, Jan 2017
Lund_02110,"55.7038692,13.2033632",Botanical Garden,L Bengt Jiirs,
Lund_02111,"55.7047847,13.1938413",Lundagérd 8,@ Erik Westrup, Aug 2013
Lund_02112,"55.7047847,13.1938413",Lundagérd 8,@ Martin Giles, Mar 2014
Lund_02113,"55.6972583,13.18703",Stadsparken 9,@ Jonas Lundin, Sep 2018
Lund_02114,"55.7041445,13.1932547",[T L He 1 BT,. EECIen, Sep 2017
Lund_02115,"55.7041445,13.1932547",Lund Cathedral,§ SANDHEEP KUM, Jun 2015
Lund_02116,"55.7303086,13.1805445",Fredentorps Begravn,Christoffer Norér,
Lund_02117,"55.7119483,13.203493",[T TV HTET 3 T,a Abubakar M, Aug 2017
Lund_02118,"55.7041445,13.1932547",[T T o1 T T T,Helena Qin, May 2017
Lund_02119,"55.7045801,13.1964699",Kulturen,Oskar Sam,
Lund_02120,"55.7183332,13.2264245",Sony Mobile Commu,Daniel Kacz, Aug 2016
Lund_02121,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02122,"55.7119483,13.203493",,,
Lund_02123,"55.7036757,13.1883242",Bantorget,Wai Hung Neko%, Feb 2017
Lund_02124,"55.7027211,13.1930256",£ (g T,M) M2 BEGONA DEL, Mar 2018
Lund_02125,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02126,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02127,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02128,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02129,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_02130,"55.7017852,13.210495",Sankt Jorgen Park,Sankt Jorgen Park, Jun 2017
Lund_02131,"55.7047847,13.1938413",Lundagérd {,yﬂ Bogdan Kostiv, Feb 2018
Lund_02132,"55.7041445,13.1932547",Lund Cathedral ¢,M Mirek Bartyzel, Sep 2018
Lund_02133,"55.7038692,13.2033632",Botanical Garden,Christina Valfrids, Aug 2017
Lund_02134,"55.7047976,13.1972137",Dekanhuset,ﬁ BN PN R, Jun 2017
Lund_02135,"55.7047847,13.1938413",Lundagérd 9,Kathi Pullan, Feb 2006
Lund_02136,"55.7047847,13.1938413",Lundagérd,Danijel O'Rourke, Sep 2016
Lund_02137,"55.7045801,13.1964699",Kulturen g,@ Giulia Spada, Aug 2018
Lund_02138,"55.7041445,13.1932547",Lund Cathedral,ManuTim Schiot,
Lund_02139,"55.7047847,13.1938413",Lundagérd,Karin Rosengren, Jul 2017
Lund_02140,"55.7022053,13.1949274",WAYNE'S COFFEE ;,@ (T QT T, Jan 2017
Lund_02141,"55.7200785,13.221433",Postombud pa Willys,TV EER), Jun 2017
Lund_02142,"55.7045801,13.1964699",Kulturen,‘ Marion Kaletta, Apr 2018
Lund_02143,"55.7038692,13.2033632",Botanical Garden,(6 loanna Giannopo, May 2017
Lund_02144,"55.7038692,13.2033632",Botanical Garden,@ Sten Olsson, Jul 2017
Lund_02145,"55.7038692,13.2033632",Botanical Garden,Dennis Svartek, Aug 2017
Lund_02146,"55.7047847,13.1938413",Lundagérd,% William Térneber, Aug 2016
Lund_02147,"55.7047847,13.1938413",Lundagérd ¢,Lundagérd ¢, Jun 2018
Lund_02148,"55.7045801,13.1964699",Kulturen,Rashid almalkh z, Jul 2018
Lund_02149,"55.709523,13.1950559",OLYMPUS DIGITAL C,Anna Lagerkvist, Aug 2003
Lund_02150,"55.7043217,13.192504",ARM (previously Mis,[ELCE ),
Lund_02151,"55.7045801,13.1964699",Thomanderska huse,Johanna Wahistr,
Lund_02152,"55.7041445,13.1932547",Lund Cathedral,M. Rasmussen, Feb 2018
Lund_02153,"55.7038692,13.2033632",Botanical Garden,Q Stefanie Gao,
Lund_02154,"55.7344406,13.1540883",A nice Little pond ¢,P =], Jun 2017
Lund_02155,"55.7038692,13.2033632",Botanical Garden,Karol Raczkowsk, May 2009
Lund_02156,"55.6972583,13.18703",Stadsparken ¢,Stadsparken ¢, Jun 2018
Lund_02157,"55.687623,13.1707296",P Peter Sondhauss,P Peter Sondhauss,s_ May 2018
Lund_02158,"55.7038692,13.2033632",Botanical Garden,A  Alejandro Carrillc, Jul 2016
Lund_02159,"55.7047847,13.1938413",Lundagérd 9,éb e, Aug 2014
Lund_02160,"55.7047847,13.1938413",Lundagérd 8,@ «athi pullan, Feb 2006
Lund_02161,"55.7036757,13.1883242",Bantorget 8,Bantorget 8, Mar 2017
Lund_02162,"55.7040609,13.1937004",[T T BRI,Anna Cismasu, Jul 2018
Lund_02163,"55.7045801,13.1964699",,, Sep 2017
Lund_02164,"55.7045801,13.1964699",Kulturen,Martin Olsen, Aug 2017
Lund_02165,"55.7038692,13.2033632",Atmosfiren i maj &r,NG ED G, May 2018
Lund_02166,"55.6955434,13.2249077",Scandic Star Lund,{l i ) Peter Simon, Sep 2017
Lund_02167,"55.7047847,13.1938413",Lundagérd 9,Dillon Cower, Sep 2018
Lund_02168,"55.6972583,13.18703",Stadsparken 3,Erik Nilsson, Jul 2017
Lund_02169,"55.7067651,13.1869731",Lund C,Hardy Térnqvist,
Lund_02170,"55.7043209,13.1950509",Historiska museet vi,Simius Taaravare, Oct 2016
Lund_02171,"55.7047847,13.1938413",Lundagérd,&;‘ Mirja Markkula, Sep 2017
Lund_02172,"55.7041445,13.1932547",[T T o1 T 1T,[T T o1 T 1T, Jan 2017
Lund_02173,"55.7047847,13.1938413",Lundagérd,l\‘ ) Stana Minincic, Jul 2017
Lund_02174,"55.7045801,13.1964699",Kulturen,@ Erik Olausson, Jun 2017
Lund_02175,"55.7041445,13.1932547",[T T o1 T 1T,- Escel, Mar 2017
Lund_02176,"55.7041445,13.1932547",Lund Cathedral ¢,H Helena Qin, May 2017
Lund_02177,"55.7047847,13.1938413",Lundagérd 9,Jorn Green, Sep 2017
Lund_02178,"55.7047847,13.1938413",Lundagérd,% Mohammad A.M,
Lund_02179,"55.72354,13.2040179",|2 ECEN TR 2 2 21 E,Thomas Boo, Sep 2018
Lund_02180,"55.6972583,13.18703",Stadsparken g,Stadsparken g, Sep 2017
Lund_02181,"55.7344406,13.1540883",Nobbel6vs mosse,L 1T T, Jul 2014
Lund_02182,"55.7077976,13.1568181",Rinnebick Gorge 2,Mido Lii, May 2018
Lund_02183,"55.7077976,13.1568181",Rinnebick Gorge,Rhian Corbett-Co, Jul 2017
Lund_02184,"55.7077976,13.1568181",Rinnebick Gorge 2,Jef Kong, May 2017
Lund_02185,"55.7344406,13.1540883",L TR TR,RELEESLL TS (], Jul 2016
Lund_02186,"55.6862357,13.2223563",Rabylunds Gard ¢,Kurt Petersen, Aug 2017
Lund_02187,"55.7077976,13.1568181",Rinnebiéck Gorge,a Daniel Nilsson, Nov 2017
Lund_02188,"55.7077976,13.1568181",Rinnebick Gorge 2,Cathrin Jung, Jul 2016
Lund_02189,"55.7077976,13.1568181",Rinnebick Gorge 2,C Cathrin Jung, Jul 2016
Lund_02190,"55.7077976,13.1568181",Rinnebiéck Gorge,a Daniel Nilsson, Nov 2017
Lund_02191,"55.6836178,13.1761265",Asylen,ﬁ BN PN R, Aug 2017
Lund_02192,"55.7344406,13.1540883",,,
Lund_02193,"55.7289241,13.1964054",kiann544 Nader,kiann544 Nader, May 2017
Lund_02194,"55.6944579,13.2427642",ICA Supermarket Lin,Banne Rumengat,
Lund_02195,"55.7092723,13.1509386",Virpinge Golfklubb,Kenton Knowles,
Lund_02196,"55.7113311,13.1817859",Hrvoje Habus,Hrvoje Habus,s_ Sep 2016
Lund_02197,"55.6836178,13.1761265",Asylen,ﬁ BN PN R, Aug 2017
Lund_02198,"55.7077976,13.1568181",Rinnebiéck Gorge,a Daniel Nilsson,
Lund_02199,"55.7344406,13.1540883",N[ AT T T,Maria Tracz, May 2018
Lund_02200,"55.6898804,13.1708437",Killbybadet 8,Daniel Kretz, Jul 2017
Lund_02201,"55.694569,13.242097",(KL ETGR T ETY,Dorota Gebusia, Jun 2017
Lund_02202,"55.7289241,13.1964054",Steven Vancoillie,Steven Vancoillie, Sep 2016
Lund_02203,"55.7289241,13.1964054",@ Steven Vancoillie,@ Steven Vancoillie, Sep 2016
Lund_02204,"55.7077976,13.1568181",Rinnebick Gorge,e S YD R E, Oct 2017
Lund_02205,"55.6898804,13.1708437",Oliver Jannessor,Oliver Jannessor, Jul 2017
Lund_02206,"55.7264927,13.2350963",MAX IV Laboratory,6 IR DL, Sep 2016
Lund_02207,"55.6884643,13.2291621",Rabysjon och Raby s,Erik Brattkull, May 2018
Lund_02208,"55.7273146,13.2255203",Klosteréingshdjden,C ) Christer Annerste, Jul 2018
Lund_02209,"55.6938744,13.1615008",Janus Wojtaszcz,Janus Wojtaszcz, Oct 2017
Lund_02210,"55.6938744,13.1615008",Eslév Toy Museum,J Janus Wojtaszcz, Oct 2017
Lund_02211,"55.7344406,13.1540883",|G AT,L 1T T, Jul 2014
Lund_02212,"55.7077976,13.1568181",Tidig host.,G VC:ENEE, Sep 2017
Lund_02213,"55.7077976,13.1568181",Rinnebick Gorge,Jacob Gradén, Apr 2017
