2017,67,[BOOK][B] Smart learning in smart cities,"D Liu, R Huang, M Wosinski - 2017 - Springer","Page 1. Lecture Notes in Educational Technology Smart Learning in Smart Cities Dejian Liu
Ronghuai Huang Marek Wosinski Page 2. Lecture Notes in Educational Technology Series editors
Ronghuai Huang Kinshuk Mohamed Jemni Nian-Shing Chen J. Michael Spector … 
",  Cited by 11 Related articles All 4 versions  
2017,67,Giving learners a multicultural voice: An English speaking university context,"A Nunan - Language Learning in Higher Education, 2017 - degruyter.com","AbstractDifficulties establishing support for English speakers taking second language electives
in postsecondary education in Ireland led to research on how language classes could be more
accessible, multicultural, plurilingual and relevant for students in a university language centre … 
",  Cited by 1 Related articles All 3 versions  
2017,67,[PDF][PDF] Текст и политика: о некоторых особенностях современной интерпретации идеологических дискурсов,"ВА Гуторов - Текст и политика: о некоторых особенностях …, 2017 - pure.spbu.ru","Page 1. 213 212 Политическая текстология Гуторов Владимир Александрович Причины,
породившие данный интерес, не поддаются однозначным оценкам, по- скольку даже
с внешней стороны они выглядят сложными и неоднозначными … 
",  Related articles All 3 versions  View as HTML 
2017,67,[PDF][PDF] Engagement of stakeholders when implementing urban freight logistics policies,"M van den Bossche, T Vanelslander, R Macário, V Reis… - 2017 - greendealzes.nl","… 32 Page 6. EUROPEAN COMMISSION Directorate-General for Mobility and Transport 2017 6
Glossary and definitions CIVITAS: City Vitality Sustainability: Cleaner and better transport in cities
CO2: Carbon Dioxide EU: European Union FAB: Freight Advisory Board … 
",  Related articles  View as HTML 
2017,67,[PDF][PDF] MULTILINGUAL IDENTITIES,"EBYLID KING, L CARSON - researchgate.net","… An overview and analysis is also given in a book, published by Multilingual Matters in 2016: The
Multilingual City: Vitality, Conflict and Change which provides a comprehensive analysis of the
linguistic situation in the multilingual city, and a perspective on future 'policies in and … 
",  Related articles All 4 versions  View as HTML 
2017,67,Citizenship classes for Bhutanese-Nepali elders: From cognitive deficits to cultural-historical understandings,"B Seilstad - International Journal of Society, Culture & Language, 2017 - ijscl.net","Page 1. Citizenship Classes for Bhutanese-Nepali Elders: From Cognitive Deficits to
Cultural-Historical Understandings Brian Seilstad1a Abstract This article focuses on home-based
citizenship classes for Bhutanese-Nepali elders in Central Ohio in the United States … 
",  Cited by 1 Related articles All 4 versions  View as HTML 
2017,67,"Język a tożsamość. Język pierwszy, drugi i obcy a sukcesy i niepowodzenia szkolne","H Komorowska - neofilolog, 2017 - pressto.amu.edu.pl","Page 1. 7 Hanna Komorowska SWPS Uniwersytet Humanistycznospołeczny
hannakomo@data.pl JĘZYK A TOŻSAMOŚĆ. JĘZYK PIERWSZY, DRUGI I OBCY
A SUKCESY I NIEPOWODZENIA SZKOLNE Language and identity … 
",  Cited by 1 Related articles All 8 versions  View as HTML 
2017,67,"[BOOK][B] The Art of Ana Clavel: Ghosts, Urinals, Dolls, Shadows and Outlaw Desires",JE Lavery - 2017 - taylorfrancis.com,"Page 1. Page 2. The Art of Ana Clavel Ghosts, Urinals, Dolls, Shadows and Outlaw
Desires Page 3. leGenDA leenda, founded in 1995 by the european Humanities
Research Centre of the University of Oxford, is now a joint … 
",  Cited by 6 Related articles All 4 versions  View as HTML 
2017,67,[PDF][PDF] Treatment of logistics activities in urban vehicle access regulation schemes: technical report,"M van den Bossche, J Maes, T Vanelslander… - 2017 - repository.uantwerpen.be","… BESTUFS: Best Urban Freight Solutions CB: Cargo Bike CC: Congestion Charging CIVITAS:
City Vitality Sustainability: Cleaner and better transport in cities CO2: Carbon Dioxide DVLA:
United Kingdom Driver and Vehicle Licencing Agency EU: European Union … 
",  Related articles All 2 versions  View as HTML 
2017,67,[PDF][PDF] Europeans among themselves: Geographical and linguistic stereotypes,"V Mamadouh - Stereotypes and linguistic prejudices in Europe, 2017 - efnil.org","Page 37. Virginie Mamadouh Europeans among themselves: Geographical and
linguistic stereotypes Abstract (English) Stereotypes can be studied from the
perspective of political geography and critical geopoli- tics as part … 
",  Cited by 1 Related articles All 5 versions  View as HTML 
2017,67,[BOOK][B] Valuing transit service quality improvements,T Litman - 2017 - vtpi.org,"Page 1. www.vtpi.org Info@vtpi.org 250-360-1560 Todd Alexander Litman ©
2007-2017 You are welcome and encouraged to copy, distribute, share and excerpt
this document and its ideas, provided the author is given attribution … 
",  Cited by 21 Related articles All 3 versions  View as HTML 
2017,67,集約型都市構造シナリオの概要と温熱環境評価の導入,"高取千佳， 五十嵐千寛， 中浦寛介… - 日本建築学会計画系論文集, 2017 - jstage.jst.go.jp","… Matsukuwa Cho)・Central Core (Konan City・Togo Cho)・Central Commercial Base (Higashi-Ura
Cho・Akuhi Cho)・Urban Zone (Okazaki City)・Urban Interchange Base (Kasugai City)・Central
Residential Zone (Ofu City)・Central Residential Base (Ama City)・Vitality Base (Owari … 
",  Related articles All 3 versions  
2017,67,Confined in the margins of the margins: the urban form of mass incarceration,EM Kim - 2017 - dspace.mit.edu,"Page 1. Confined in the Margins of the Margins: The Urban Form of Mass Incarceration by Elaine
Minjy Kim BA in Sociology, Tufts University (2013) Submitted to the Department of Urban Studies
and Planning in partial fulfillment of the requirements for the degree of … 
",  Related articles  View as HTML 
2017,67,[PDF][PDF] Développement des espaces logistiques urbains: CDU et ELP dans l'Europe du sud-ouest,"JG FELIU, N MALHÉNÉ, A TRENTINI, F Rochelle - researchgate.net","… Au cours de l'année 2000, la Commission européenne a lancé l'initiative CIVITAS
(City-VITAlity-Sustainability) et le programme INTERREG III. L'initiative CIVITAS soutient
les villes dans le cadre de tests de mesures audacieuses et novatrices … 
",  Related articles  View as HTML 
2017,67,The Development of a Generalised Operational and Economic Assessment Model for New Bus Technology and its Application to the Perth Fuel Cell Bus Trial,CJ Cockcroft - 2017 - researchrepository.murdoch.edu.au,"Page 1. The Development of a Generalised Operational and Economic Assessment Model for
New Bus Technology and its Application to the Perth Fuel Cell Bus Trial Colin J. Cockroft This
thesis is presented for the degree of Doctor of Philosophy of Murdoch University … 
",  Related articles All 3 versions  View as HTML 
2017,67,持続可能な物流・ロジスティクスシステムの構築に向けて,"山田忠史 - システム/制御/情報, 2017 - jstage.jst.go.jp",,  Related articles All 3 versions  
2017,67,Neoliberalism French Style: marché et politique dans la gestion de l'environnement à Nantes,"V Béal - Societes contemporaines, 2017 - cairn.info",,  Cited by 1 Related articles All 3 versions  
2017,67,563. Medidas de mobilidade: estratégia de competição e gentrificação dos centros urbanos,"L Machado, LS Piccinini - … Nova. Revista Electrónica de Geografía y …, 2017 - revistes.ub.edu",,  Cited by 1 Related articles All 4 versions  View as HTML 
2017,67,The Police and Political Development in Europe,"DΗ Βayley - Theories and Origins of the Modern Police, 2017 - taylorfrancis.com",,   View as HTML 
2017,67,[BOOK][B] Universities and their cities: Urban higher education in America,SJ Diner - 2017 - books.google.com,,  Cited by 9 Related articles All 5 versions  
2017,67,[BOOK][B] Logistique urbaine durable: Prévision et évaluation,J Gonzalez-Feliu - 2017 - books.google.com,,  Cited by 10 Related articles All 2 versions  
2017,67,[PDF][PDF] Metoda anketiranja za zajemanje podatkov in stališč o mobilnosti v urbanih območjih,V Lorenčič - 2017 - core.ac.uk,,  All 2 versions  
2018,66,Quantifying Vitality of Dashilanr: An Experiment Conducting Automated Human-Centered Observation,"B Cui, M Mao - Big Data Support of Urban Planning and Management, 2018 - Springer","… With regard to studying city vitality , the two platforms provide users vitality information on different
levels, both essential and indispensable, ensuring thorough study. Macro enables users an overall
view of a large area, while micro digs deep into the city corners and streets … 
",  Cited by 1 Related articles All 3 versions  
2018,66,Toward the open city: design and research for emergent urban systems,"E Porqueddu - Urban Design International, 2018 - Springer","… The contrast between top-down planning and the unpredictable emergent nature of cities was
already highlighted by Jane Jacobs (1961, p. 14), who observed that city vitality was “something
that the planner or planners alone, and the design and designers alone, can never … 
",  Cited by 4 Related articles  
2018,66,"Check-in behaviour and spatio-temporal vibrancy: An exploratory analysis in Shenzhen, China","C Wu, X Ye, F Ren, Q Du - Cities, 2018 - Elsevier","Skip to main content Skip to article … 
",  Cited by 21 Related articles All 2 versions  
2018,66,Estimating local daytime population density from census and payroll data,"G Boeing - Regional Studies, Regional Science, 2018 - rsa.tandfonline.com","… and evacuation planning. Human density plays a recognized role in city vitality,
reduced energy consumption and greenhouse gas emissions, and increased pooling
and matching agglomeration efficiencies. This study has … 
",  Cited by 2 Related articles All 14 versions  Full View 
2018,66,'Urban regeneration'to 'Social regeneration': Culture and social regeneration through the Culture City of East Asia event initiative in Cheongju South Korea,M Son - 2018 - etheses.whiterose.ac.uk,"… 64 3.4.3. Before the Legislation of Urban Regeneration Policy: The Extension of Policy from the
Liveable Community Projects to City Vitality Promotion...66 3.5 … CVP City Vitality Promotion
(도시활력증진사업) DCMS Department of Culture, Media and Sports ECOC … 
",  Cited by 1 Related articles All 4 versions  View as HTML 
2018,66,[PDF][PDF] Detecting and directing emergent urban systems. A multi-scale approach,"E Porqueddu - Cosmos+ Taxis. Studies in Emergent Order and …, 2018 - academia.edu","… and planners is not shaping the city from the top-down, but monitoring the unpredictable evolution
of emergent orders within a city and understanding when an action is indispensable for in- verting
a negative cycle, in order to foster or maintain “city vitality (something that the … 
",  Cited by 1 Related articles  View as HTML 
2018,66,"The multilingual city: vitality, conflict and change","K Easlick - Current Issues in Language Planning, 2018 - Taylor & Francis","geopolitical turn of events, coupled with Britain's impending Brexit withdrawal and the restor-ation of bilingual education i geopolitical turn of events, coupled with Britain's impending Brexit withdrawal and the restoration of bilingual education in California and Massachusetts …",  Related articles All 2 versions  
