Unnamed: 0,a,b_x,c_x,d_x,e,f,g,h,i,j,k,b_y,c_y,d_y
2383,Lund_01912,Property,Building,Architecture,House,Town,Residential area,Home,Real estate,Commercial building,Neighbourhood,Lunds universitet Ke,Meta Larsson, Aug 2017
2387,Lund_00328,Medieval architecture,Landmark,Architecture,Building,Place of worship,Classical architecture,Cathedral,Gothic architecture,Church,Facade,Lund Cathedral c,R UL, Jun 2017
2391,Lund_02184,Water resources,Body of water,Natural landscape,Nature,Water,Watercourse,Nature reserve,Vegetation,Stream,Riparian zone,Rinnebick Gorge 2,Jef Kong, May 2017
2397,Lund_01732,Building,Landmark,Town,Human settlement,City,Public space,Architecture,Plaza,Facade,Town square,Lundagérd,Aleksandra Déag, Sep 2017
2401,Lund_01967,Natural landscape,Nature,Water,Water resources,Pond,Bank,Nature reserve,Grass,Tree,Botany,Sankt Jorgen Park,W11 V], Jun 2017
2403,Lund_02011,Estate,Building,Mansion,Water,Botany,House,Garden,Architecture,Tree,Sky,Lundagérd,l\‘ IEELEI VLT, Jul 2017
2404,Lund_01143,Building,Palace,Architecture,Public space,City,Château,Plaza,Sky,Tourism,Facade,Lundagérd ¢,G [VINe), May 2017
2414,Lund_00132,Tree,Yellow,Leaf,Lane,Grass,Road surface,Road,Spring,Woody plant,Walkway,9 Sumeet Ranjan S,9 Sumeet Ranjan S, May 2017
2417,Lund_01664,Sky,Landmark,Tree,Leaf,Autumn,Architecture,Building,Steeple,City,Cloud,Lundagérd,Marzia Cescon, Oct 2017
2418,Lund_01263,Landmark,Building,Architecture,Town,Sky,Tower,City,Facade,Historic site,Medieval architecture,Lund Cathedral c,Martin Dérner, Aug 2017
2420,Lund_01418,Garden,Botanical garden,Botany,Park,Landscaping,Grass,Tree,Lawn,Estate,Sky,Lundagérd,Darina Buhcheva, Jul 2017
2421,Lund_02172,Landmark,Medieval architecture,Architecture,Building,Facade,Classical architecture,Cathedral,Place of worship,Historic site,Gothic architecture,[T T o1 T 1T,[T T o1 T 1T, Jan 2017
2423,Lund_03101,Sport venue,Grass,Fence,Stadium,Tree,Race track,Sky,Lawn,Road,Thoroughfare,Linero IP 8,o Travel to, Jul 2017 I
2428,Lund_02457,Vehicle,Car,Urban area,Building,Architecture,Facade,Real estate,Mid-size car,Street,Neighbourhood,Fitness24Seven,e Travel to, Jul 2017
2430,Lund_01156,Building,Landmark,Architecture,Stately home,Medieval architecture,Palace,Facade,Estate,Classical architecture,Listed building,Chateau 8,Q (T QT T, Jan 2017
2435,Lund_02164,Architecture,Property,House,Building,Roof,Church,Home,Facade,Steeple,Brick,Kulturen,Martin Olsen, Aug 2017
2437,Lund_02420,Building,Architecture,Transport,Facade,City,House,Mixed-use,,,,Lunds stadsbibliotek,\ ) Torben Clausen, Jul 2017
2439,Lund_00881,Water,Landmark,Reflecting pool,Reflection,Architecture,Building,Estate,Sky,Pond,Tree,Lundagérd c,%C BECL T, Jun 2017
2444,Lund_02748,Natural landscape,Nature,Waterway,Water,Tree,River,Bank,Watercourse,Natural environment,Stream,Rinnebick Gorge,Peter de Jounge, Mar 2017
2445,Lund_00804,Landmark,Sky,Palace,Building,Architecture,Mansion,Estate,City,Tree,House,Lundagérd 9,@ T4, Jul 2017
2446,Lund_02269,Property,Building,Real estate,Facade,Architecture,House,Awning,,,,Linero-Ostra Torn V&,‘;G\ DIIEY T, Jun 2017
2447,Lund_01487,Nature,Water resources,Pond,Natural landscape,Nature reserve,Fish pond,Reservoir,Watercourse,Botany,Water,Stadsparken,Parashar Dhapol, Aug 2017
2449,Lund_02788,Tree,Green,Grass,Vegetation,Natural landscape,Plant,Woody plant,Land lot,Spring,Lawn,R CY G LT &,{;} Alf Stenbrunn, Jun 2017
2452,Lund_00155,Town,Property,Landmark,Building,Sky,House,Architecture,Residential area,Home,Tree,9 Sumeet Ranjan S,9 Sumeet Ranjan S, May 2017
2457,Lund_00517,Building,Estate,Classical architecture,Landmark,Mansion,Palace,Official residence,Property,Stately home,Architecture,Lundagard ¢,. (TR, Jan 2017
2459,Lund_00571,Landmark,Building,Architecture,Medieval architecture,Town,City,Human settlement,Facade,Classical architecture,Cathedral,Lund Cathedral,c’} Robert Jacobsen, Jul 2017
2460,Lund_01962,Landmark,Building,Architecture,Town,Church,Sky,City,Medieval architecture,Urban area,Facade,Lundagérd,Ronan Watson, Aug 2017
2461,Lund_00499,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture,Bantorget -,L. -, Jul 2017
2462,Lund_01071,Landmark,Grass,Building,Architecture,Sky,Stately home,College,Campus,Lawn,Tree,Lund Cathedral,&) Bjarne Rosengrel, Apr 2017
2469,Lund_01387,Landmark,Building,Architecture,Mansion,Estate,Palace,Stately home,Official residence,Botany,Classical architecture,Lundagérd,Lundagérd, Sep 2017
2470,Lund_02168,Body of water,Water,Nature,Water resources,Pond,River,Lake,Bank,Natural environment,Waterway,Stadsparken 3,Erik Nilsson, Jul 2017
2471,Lund_00898,Landmark,Building,Architecture,Medieval architecture,Tree,Historic site,Tower,Estate,Stately home,Castle,Lundagérd 8,?}i Joe Harder, May 2017
2481,Lund_01038,Tree,Building,Architecture,Steeple,Spire,Grass,Park,Plant,Estate,Château,Lundagérd,"C"":} Leszek A Gasien", Jul 2017
2482,Lund_01883,Medieval architecture,Building,Architecture,Landmark,Church,Place of worship,Classical architecture,Cathedral,Parish,Historic site,Lundagérd,Sai Prathyusha K, Sep 2017
2483,Lund_00797,City,Town,Human settlement,Town square,Public space,Plaza,Landmark,Architecture,Building,Urban area,‘ﬁ James Andrews,‘ﬁ James Andrews, May 2017
2484,Lund_02639,Vehicle,Transport,Motor vehicle,Car,Building,,,,,,CircleK,. Mats Andersson, Aug 2017
2486,Lund_01935,Building,Property,Architecture,Palace,Mansion,Plaza,Classical architecture,Estate,Tourism,City,Lundagérd,LGB AN, Aug 2017
2490,Lund_01352,Building,Architecture,Landmark,Medieval architecture,Facade,Classical architecture,Arch,Cathedral,Church,Place of worship,Lundagérd,Suman Vummad, Jul 2017
2493,Lund_01187,Classical architecture,Building,Architecture,Landmark,Facade,Palace,Mansion,Official residence,House,Estate,Lundagérd 9,@ DLCI@L T, Jul 2017
2495,Lund_00165,Architecture,Landmark,Building,Sky,Tourism,Steeple,Church,City,Place of worship,Spire,@ Lucia Fioravanti,@ Lucia Fioravanti, May 2017
2496,Lund_00146,Landmark,Architecture,Building,Medieval architecture,Church,Place of worship,Facade,Steeple,Cathedral,Spire,! Tom Jirdcek,! Tom Jirdcek, Aug 2017
2498,Lund_01561,Fountain,Water feature,Water,Park,Grass,Garden,Landscape,Memorial,Recreation,Lawn,Stadsparken,D # Douglas William:s, May 2017
2502,Lund_02681,Bank,Waterway,Water,Ditch,Geological phenomenon,Watercourse,Bog,Tree,River,Stream,Rinnebick Gorge,A Adam Schill Collt, Jan 2017
2503,Lund_00706,Building,Estate,Palace,Mansion,Architecture,Official residence,Stately home,House,Manor house,Château,Lundagérd ¢,a Kiryl Shantyka, Jun 2017
2504,Lund_01325,Steeple,Building,Church,Landmark,Spire,Place of worship,Parish,Architecture,Chapel,Tower,ﬁ BN PN R,ﬁ BN PN R, Jul 2017
2506,Lund_02047,Estate,Building,Mansion,Landmark,Palace,Stately home,Sky,Architecture,House,Château,Lundagérd ¢,Ralph Meixner, May 2017
2508,Lund_01128,Building,Town,Architecture,Public space,City,Human settlement,House,Plaza,Facade,Downtown,Underground Street |,Underground Street |, Jul 2017
2511,Lund_01692,Town,City,Landmark,Public space,Human settlement,Building,Architecture,Town square,Sky,Plaza,Bjeredsparken,Jelena Njegomir, Oct 2017
2514,Lund_02036,Sky,Cloud,Water,Reflection,Architecture,River,Morning,Waterway,Evening,Atmosphere,Nova,Leif Tomas Olssc, Aug 2017
2516,Lund_00295,Landmark,Building,Architecture,Sky,Estate,Palace,Stately home,Mansion,Official residence,Presidential palace,Lundagérd,@ cissio Oliveira, Oct 2017
2521,Lund_02753,Transport,Mode of transport,Vehicle,Filling station,Fuel,Car,Business,Building,Machine,Gas,CircleK,lander.89@hotm:, May 2017
2523,Lund_02267,Sky,Nature,Water,Reflection,Water resources,Natural environment,Lake,Morning,Horizon,Air sports,Rabysjon och Raby s,Joakim Erlandss, Jul 2017
2530,Lund_01450,Water,Botany,Garden,Tree,Botanical garden,Pond,Architecture,Reflecting pool,Fountain,Grass,Lundagérd,Lukas Kriechbau, Aug 2017
2536,Lund_00679,Landmark,Building,Architecture,Medieval architecture,Estate,Tower,Historic site,Château,Tourist attraction,Stately home,Lundagérd,ESRVNTISVIN: Y, Aug 2017
2538,Lund_02009,Property,Architecture,Botany,Botanical garden,Building,Garden,Real estate,House,Sky,Tree,Stadsparken 9,"‘, henrik baard", Jun 2017
2542,Lund_00212,Town,Tree,Neighbourhood,Sky,Architecture,House,Building,Street,Urban area,City,,, Nov 2017
2543,Lund_00815,Landmark,Town,Building,Architecture,Human settlement,City,Plaza,Facade,Palace,Statue,[T TV HTET 3 T,a Abubakar M, Aug 2017
2545,Lund_01595,Urban area,City,Metropolitan area,Town,Human settlement,Building,Property,Roof,Sky,Residential area,[TV T :,qf‘gu Kaveh Kamran, Aug 2017
2549,Lund_01948,Town,Building,Château,Architecture,Sky,Medieval architecture,Roof,Steeple,Castle,Spire,Bantorget,=B oV [T, Jun 2017
2550,Lund_00508,Property,Building,Landmark,Estate,Mansion,House,Stately home,Tree,Architecture,Spring,Lundagérd,AD Andreas Rundcra, May 2017
2551,Lund_02610,Natural landscape,Natural environment,Fen,Marsh,Wetland,Waterway,Tree,Grassland,Grass,Nature reserve,|G AT,|G AT, Feb 2017
2553,Lund_00334,Building,Architecture,Property,Landmark,Palace,Town,City,Human settlement,Sky,Facade,Lundagérd,@ Stefan Sgnderva, Oct 2017
2558,Lund_01141,Building,Classical architecture,Landmark,Architecture,Facade,Palace,House,City,Château,Tourist attraction,[T T o1 T T T,A  Abdo Fadl, Jul 2017
2566,Lund_02171,Landmark,Architecture,Medieval architecture,Building,Historic site,Sky,Tower,Tree,Facade,History,Lundagérd,&;‘ Mirja Markkula, Sep 2017
2568,Lund_00291,Landmark,Architecture,Medieval architecture,Classical architecture,Building,Sky,Place of worship,Cathedral,Gothic architecture,Church,Lundagérd,f@ Maricela Christe, Jul 2017
2569,Lund_00277,Palace,Building,Estate,Landmark,Mansion,Château,Official residence,Architecture,Stately home,Presidential palace,Lundagérd,;&g peter kurnavka, Oct 2017
2570,Lund_01452,Sport venue,Pond,Grass,Natural landscape,Water resources,Lawn,Land lot,Nature reserve,Water,Bank,Sankt Jorgen Park,Sankt Jorgen Park, Jun 2017
2571,Lund_01529,Landmark,Garden,Tree,Botany,Sky,Architecture,Building,Tourism,Botanical garden,Estate,Lundagérd 9,@ T4, Jul 2017
2583,Lund_02424,Building,Architecture,Facade,Commercial building,City,,,,,,Plantagen,‘3 Niclas Schedin, Mar 2017
2585,Lund_02205,Sky,Grass,Natural landscape,Bench,Cloud,Park,Lawn,Walkway,Furniture,Leisure,Oliver Jannessor,Oliver Jannessor, Jul 2017
2586,Lund_01799,Palace,Building,Estate,Mansion,Official residence,Architecture,Château,Stately home,Manor house,College,Folkuniversitetets fo,LRI IYCET, Mar 2017
2587,Lund_01911,Landmark,Building,Architecture,Sky,Property,Town,Tree,Estate,Grass,House,Forenom Aparthotel,l0nus MNonskosa, Aug 2017
2588,Lund_02163,Property,House,Building,Home,Architecture,Wall,Roof,Residential area,Estate,Almshouse,,, Sep 2017
2590,Lund_02473,Public space,Recreation,Playground,Grass,Park,House,Outdoor play equipment,Landscape,Play,Leisure,Rostréttsgatan lekpl:,L) Leka Lekplats, Jul 2017
2591,Lund_02867,Spire,Steeple,Landmark,Church,Building,Architecture,Sky,Place of worship,Tower,Tree,Allhelgonakyrkan,:}.h Jorge Gavilanes, Sep 2017
2594,Lund_00018,Landmark,Estate,Building,Mansion,Architecture,Palace,Sky,Stately home,Classical architecture,House,"C"":} Leszek A Gasien","C"":} Leszek A Gasien", Jul 2017
2597,Lund_00436,Landmark,Architecture,Building,Tree,Estate,Sky,Château,Stately home,City,Grass,Lundagérd,"C"":} Leszek A Gasien", Jul 2017
2600,Lund_02065,Water,Botanical garden,Botany,Tree,Garden,Fountain,Pond,Reflecting pool,Park,Architecture,Lundagérd,f@ Maricela Christe, Jul 2017
2601,Lund_00025,Holy places,Building,Chapel,Aisle,Place of worship,Architecture,Church,Basilica,Cathedral,Arch,"C"":} Leszek A Gasien","C"":} Leszek A Gasien", Jul 2017
2602,Lund_01585,Natural landscape,Body of water,Nature,Water,River,Watercourse,Waterway,Stream,Natural environment,Water resources,Rinnebiéck Gorge,a Daniel Nilsson, Nov 2017
2607,Lund_00197,Public space,Town,Plaza,Street light,Town square,Human settlement,City,Light fixture,Tourism,Statue,Lund,@ Margaret Camille, Sep 2017
2610,Lund_01438,Classical architecture,Building,Architecture,Landmark,Palace,Facade,Official residence,Mansion,City,Château,Lundagérd 9,@ DLCI@L T, Jul 2017
2611,Lund_02751,Playground,Outdoor play equipment,Public space,Swing,Human settlement,City,Leisure,Tree,Recreation,Park,Per Johan's Park pla,K Karl Wittenmark, Jul 2017
2613,Lund_01257,Landmark,Architecture,Building,Sky,Classical architecture,Medieval architecture,Tower,Facade,Cathedral,Gothic architecture,Lund Cathedral,Stefan Tscherfing, Jun 2017
2614,Lund_01824,Town square,Town,City,Public space,Atmospheric phenomenon,Plaza,Human settlement,Building,Rain,Architecture,Stadshall Lund,&) Bjarne Rosengrel, Apr 2017
2615,Lund_02742,Grassland,Field,Pasture,Natural landscape,Sky,Green,Natural environment,Land lot,Plain,Grass,|G AT,|G AT, Feb 2017
2616,Lund_00001,Building,Landmark,Town,Architecture,City,Property,Human settlement,Facade,Mixed-use,Sky,' Maja Rehnberg,' Maja Rehnberg, Sep 2017
2617,Lund_00608,Building,Landmark,Mansion,Palace,Estate,Architecture,Official residence,Stately home,House,Presidential palace,Lundagérd ¢,ﬁg‘ Prabin Koirala, Jul 2017
2626,Lund_02134,Wall,Town,Medieval architecture,Building,Landmark,Property,Sky,Architecture,Brick,House,Dekanhuset,ﬁ BN PN R, Jun 2017
2628,Lund_02183,Natural landscape,Vegetation,Nature reserve,Pasture,Grassland,Land lot,Natural environment,Grass,Biome,Meadow,Rinnebick Gorge,Rhian Corbett-Co, Jul 2017
2631,Lund_01208,Building,Estate,Mansion,Palace,Property,Château,Official residence,Stately home,Classical architecture,Manor house,[T T VT,Q chandan gupta, May 2017
2633,Lund_02522,Plain,Land lot,Grassland,Natural environment,Natural landscape,Field,Grass,Pasture,Ecoregion,Prairie,Klosteréingshdjden,S Sara Eriksson, May 2017
2640,Lund_02326,Pasture,Grassland,Land lot,Grass,Field,Natural environment,Meadow,Lawn,Plain,Farm,Nobbelbvs mosse,:&‘ Shaon Mazi, Apr 2017
2643,Lund_01447,Snow,Winter,Building,Architecture,Freezing,City,Facade,House,Manor house,Château,University Library,Gianluca Capriol, Jan 2017
2645,Lund_00990,Medieval architecture,Building,Landmark,Town,Church,Architecture,Wall,Steeple,Place of worship,Tree,Lundagérd,"C"":} Leszek A Gasien", Jul 2017
2647,Lund_03165,House,Property,Residential area,Home,Building,Architecture,Real estate,Roof,Estate,Facade,Klostergérdens IP,M  Minghua Zhang, Jul 2017
2650,Lund_02307,Natural landscape,Freshwater marsh,Natural environment,Marsh,Nature reserve,Vegetation,Fen,Wetland,Bank,Salt marsh,Nobbelovs mosse,M Maria Tracz, Jul 2017
2651,Lund_00848,Landmark,Building,Sky,Architecture,Town,Cathedral,Church,Photography,Place of worship,Facade,Lund Cathedral :,H ' Hauke Salmen, Apr 2017
2654,Lund_00019,Tree,Garden,Natural landscape,Grass,Lawn,Botanical garden,Park,Botany,Estate,Plant,@ Mohammad Wat,@ Mohammad Wat, Oct 2017
2656,Lund_02428,Property,Home,House,Residential area,Building,Real estate,Neighbourhood,Roof,Architecture,Suburb,Pysslingen Forskola,‘;G\ DIIEY T, Jun 2017
2657,Lund_02322,Lane,Urban area,Road,Metropolitan area,Transport,Asphalt,Street,Town,Building,City,(o ST BTG R,Rasmus Johans:, Feb 2017
2660,Lund_02452,Fountain,Water,Water resources,Water feature,Pond,Leisure,Park,Fun,Tree,Reservoir,Coop Klostergarden,’ ‘f Magnus Erkenfel, Jul 2017
2664,Lund_02612,Water,Boardwalk,Sky,Deck,Tree,Dock,Wood,Walkway,Cloud,Pier,Killbybadet,i# Marie Cammarot, Jun 2017
2665,Lund_00986,Building,Landmark,Architecture,Town,Medieval architecture,Cathedral,City,Church,Spire,Facade,Stortorget B,(o e I=H Y], Mar 2017
2670,Lund_02816,Classical architecture,Landmark,Medieval architecture,Architecture,Building,Facade,Place of worship,Cathedral,Byzantine architecture,Sky,Lundagérd,@ Barbara O'Neal, Jun 2017
2672,Lund_00369,Building,Architecture,Landmark,Property,Tree,Medieval architecture,Church,Grass,Estate,Sky,Lundagérd,C Carmelo Pellegri, Aug 2017
2673,Lund_02423,Landmark,Architecture,Building,Town,Tree,City,Estate,House,Facade,Monument,Lundagérd 8,a Katherine M., Jul 2017
2675,Lund_01584,Water resources,Water,Waterway,Bank,Watercourse,River,Natural landscape,Wilderness,Stream,Biome,Rinnebidck Gorge,Prashant Bari, May 2017
2677,Lund_01347,Urban area,City,Metropolitan area,Town,Roof,Human settlement,Building,Landmark,Cityscape,Suburb,[TV T :,qf‘gu Kaveh Kamran, Aug 2017
2678,Lund_01548,Medieval architecture,Building,Landmark,Architecture,Church,Facade,Place of worship,Cathedral,Historic site,Steeple,Lund Cathedral,Seger achternaar, Mar 2017
2679,Lund_03188,Building,House,Property,Estate,Architecture,Mansion,Home,Historic house,Palace,Tree,Lundagérd,Linda Newman A, May 2017
2681,Lund_00612,Building,Medieval architecture,Property,Architecture,Wall,Castle,Tree,Estate,Grass,Stately home,Lundagérd ¢,@ Kiryl Shantyka, Jun 2017
2682,Lund_00115,Landmark,Tower,Steeple,Building,Spire,Architecture,Church,Place of worship,Medieval architecture,National historic landmark,. Marion Kaletta,. Marion Kaletta, Oct 2017
2684,Lund_00817,Building,Property,Mansion,Estate,Stately home,Medieval architecture,Château,Architecture,Manor house,House,Bantorget,;ﬁ Alberto Umerkaje, May 2017
2685,Lund_02154,Body of water,Water resources,Nature,Natural landscape,Water,Bank,Natural environment,Reservoir,River,Atmospheric phenomenon,A nice Little pond ¢,P =], Jun 2017
2690,Lund_01266,Estate,Building,Property,Palace,Mansion,Stately home,Château,Architecture,Manor house,Sky,Lundagérd,@ Stefan Sgnderva, Oct 2017
2693,Lund_00176,Sky,Property,Town,Road,Estate,Cloud,Residential area,Tree,Building,Thoroughfare,,, Jul 2017
2694,Lund_01619,Roof,Town,Urban area,City,Human settlement,Neighbourhood,Building,Architecture,Sky,Residential area,Grand Hotel Lund,@) (=11 E, May 2017
2696,Lund_00153,Property,House,Home,Residential area,Building,Real estate,Neighbourhood,Architecture,Estate,Roof,. Poma KpaBueHK«,. Poma KpaBueHK«, May 2017
2698,Lund_01769,Estate,Property,House,Building,Home,Mansion,Manor house,Architecture,Residential area,Grass,Kulturen,. AL P Y, Jun 2017
2699,Lund_00520,Estate,Building,Property,Mansion,Palace,Stately home,Manor house,House,Architecture,Château,Lundagérd 8,' Lars Skough, Jul 2017
2704,Lund_01841,Town,Public space,Sky,City,Human settlement,Town square,Architecture,Tourism,Road surface,Building,Lund Market Hall ¢,=1V A (LT, Sep 2017
2705,Lund_03196,Building,Estate,Property,Château,Mansion,Stately home,Manor house,Architecture,Historic house,Palace,Bantorget 8,(VGRG0, Sep 2017
2707,Lund_02275,Public space,Urban design,Residential area,Garden,Landscape,Grass,Landscaping,Tree,Campus,Architecture,Lund Ostanvig ¢,ya) yaCh, Jul 2017
2711,Lund_02374,Water resources,Vegetation,Watercourse,Nature reserve,Biome,Water,Geological phenomenon,Bank,Stream,River,Rinnebéck Gorge,; Jonas Jinbéck, May 2017
2719,Lund_02245,Building,Architecture,Real estate,Commercial building,Facade,Mixed-use,City,,,,ICA Supermarket Lin,[ETERTG RG], Sep 2017
2720,Lund_00505,Classical architecture,Building,Landmark,Architecture,Palace,Facade,City,Château,Official residence,Town square,Lundagérd 9,@ Rene Wagner, Aug 2017
2723,Lund_02495,Vegetation,Natural landscape,Nature,Nature reserve,Natural environment,Wilderness,Highland,Plant community,Shrubland,Hill,Rinnebick Gorge : H,Q Ani Vera, Aug 2017
2726,Lund_02715,Lawn,Grass,Grassland,Park,Leisure,Recreation,Summer,Spring,Fun,Tree,Klostergérdens IP,il VPN YT 1o 3o ), Jun 2017
2733,Lund_01085,Fountain,Water,Garden,Reflecting pool,Estate,Botanical garden,Architecture,Water feature,Botany,Tree,Lundagérd,A Anneliese Wacke, May 2017
2736,Lund_01768,Classical architecture,Building,Landmark,Palace,Architecture,Facade,Château,Presidential palace,Official residence,House,[T TV HTET 3 T,a Abubakar M, Aug 2017
2739,Lund_02791,Holy places,Arch,Building,Architecture,Chapel,Interior design,Place of worship,Church,Byzantine architecture,Vault,Lund,g// Muhammdad AH, Jan 2017
2741,Lund_02723,Natural landscape,Waterway,Water resources,Water,River,Grass family,Grass,Bank,Reservoir,Lake,. Vahid Asgari,. Vahid Asgari, Aug 2017
2743,Lund_00042,Walkway,Botanical garden,Natural landscape,Garden,Tree,Botany,Public space,Leaf,Landscape,Path,@ Mohammad Wat,@ Mohammad Wat, Oct 2017
2746,Lund_02130,Nature,Green,Water,Grass,Natural landscape,Lawn,Tree,Property,Pond,Botany,Sankt Jorgen Park,Sankt Jorgen Park, Jun 2017
2747,Lund_00281,Landmark,Public space,Flower,Sky,Tourism,City,Spring,Architecture,Human settlement,Building,SAMSUNGCSC @,L ED R LT, May 2017
2748,Lund_00407,Building,Landmark,Architecture,Medieval architecture,Classical architecture,Facade,City,Cathedral,Sky,Place of worship,Lund Cathedral,A Adeel Tajammul, Apr 2017
2749,Lund_01211,Building,Estate,Property,Mansion,Landmark,Palace,Architecture,House,Sky,Stately home,[T T o1 T 1T,A Abdo Fadl, Jul 2017
2753,Lund_01106,Building,Architecture,Landmark,Medieval architecture,Classical architecture,City,Cathedral,Facade,Sky,Place of worship,Lund Cathedral,E ) Edwin Meulman, Sep 2017
2754,Lund_01671,Daytime,Sky,Land lot,Grass,Residential area,Real estate,House,Architecture,Landscape,Building,Fossilparken,Amanda Janse, Sep 2017
2755,Lund_02698,Property,Building,Architecture,Tree,House,Neighbourhood,Real estate,Estate,Home,Grass,Asylen,@ BN PN R, Aug 2017
2757,Lund_02204,Natural landscape,Nature,Tree,Leaf,Guard rail,Nature reserve,Sky,Grass,Road,Water,Rinnebick Gorge,e S YD R E, Oct 2017
2761,Lund_02097,Medieval architecture,Landmark,Architecture,Building,Wall,Historic site,Spire,Sky,Steeple,Abbey,Dom zu Lund,Harald Maidhof, Jan 2017
2763,Lund_02223,Building,Transport,Vehicle,Gas,Gasoline,Filling station,Car,Fuel,Signage,Facade,Richard Bjuhr,Richard Bjuhr, Jul 2017
2766,Lund_01024,Garden,Botanical garden,Flower,Plant,Natural landscape,Shrub,Grass,Botany,Yard,Spring,Botanical Garden,S Silvia Bacher, Jul 2017
2767,Lund_01004,Architecture,Building,Landmark,Classical architecture,Medieval architecture,Gothic architecture,Sky,Cathedral,Facade,Place of worship,Lundagérd,D David @rholm Jel, Jul 2017
2768,Lund_00739,Building,Estate,Mansion,Property,Stately home,Palace,Architecture,Official residence,Manor house,Classical architecture,Lundagérd,s Jasmine Vaughn, Apr 2017
2770,Lund_01922,Landmark,Medieval architecture,Architecture,Building,Facade,Cathedral,Gothic architecture,Classical architecture,Tower,Place of worship,Lund Cathedral,A Adeel Tajammul, Apr 2017
2771,Lund_01207,Estate,Château,Mansion,Building,Palace,Property,Stately home,Manor house,House,Castle,Lundagérd 9,Fred Tjgnngy, Jul 2017
2774,Lund_02486,Pasture,Grassland,Bovine,Natural landscape,Natural environment,Grazing,Rural area,Meadow,Field,Grass,Rinnebick Gorge,é) [T P T S, Jun 2017
2777,Lund_02029,Grassland,Land lot,Natural landscape,Grass,Sport venue,Natural environment,Pasture,Plain,Meadow,Field,Sankt Hans Hill ¢,@ Yun Liu ), May 2017
2780,Lund_00858,Landmark,Building,Medieval architecture,Church,Architecture,Sky,Parish,Place of worship,Tree,Chapel,Klosterkyrkan,R LE O T, Apr 2017
2782,Lund_01409,Landmark,Building,Estate,Mansion,Architecture,Palace,House,Stately home,Tree,Sky,Lundagérd 9,Florian Preis, Oct 2017
2787,Lund_02677,Team sport,Sky,Grass,Sport venue,Competition event,Team,Championship,Sports,Stadium,Player,Klostergérdens IP,il VPN CY T Lo (o)), Jun 2017
2791,Lund_02144,Garden,Botanical garden,Lawn,Natural landscape,Groundcover,Botany,Plant,Shrub,Landscape,Yard,Botanical Garden,@ Sten Olsson, Jul 2017
2792,Lund_01651,Property,House,Cottage,Home,Thatching,Building,Roof,Real estate,Farmhouse,Residential area,Kulturen,(Z‘w Alexandra von Pe, Jun 2017
2795,Lund_02000,Urban area,Metropolitan area,Tourism,Waterway,Travel,Real estate,Architecture,Leisure,City,Downtown,Loppmarknad,J) JAKAWAT PUMP, May 2017
2796,Lund_00475,Building,Property,Estate,Château,Landmark,Architecture,Mansion,Manor house,Sky,Stately home,Grand Hotel Lund,K Kristina Johanss, Apr 2017
2797,Lund_01612,Town,Building,Human settlement,City,Architecture,Plaza,Palace,Facade,Town square,House,,, Nov 2017
2803,Lund_01689,Town,Building,City,Landmark,Architecture,Human settlement,Residential area,Sky,Urban area,Home,Lund C,@ Diego Reyes Gon, Sep 2017
2804,Lund_01894,Building,Architecture,Property,Landmark,House,Neighbourhood,Facade,City,Real estate,Tree,Historiska Museet Lt,@ (T QT T, Jan 2017
2806,Lund_00897,Landmark,Building,Mansion,Architecture,Estate,Palace,Stately home,Sky,Classical architecture,Official residence,Lundagérd 9,e 3 o, Aug 2017
2810,Lund_01009,Building,Landmark,Town,Property,Architecture,Neighbourhood,Stately home,City,Residential area,House,Lundagérd 9,A Anon Ymous, Jun 2017
2812,Lund_02239,Property,Roof,House,Sky,Architecture,Building,Home,Siding,Real estate,Rural area,RULLUX Markis & Pe,Michele Tasselli, Mar 2017
2814,Lund_01241,Sky,Landmark,Architecture,Building,Medieval architecture,Church,Place of worship,Cathedral,Facade,City,[T T o1 T T T,a Imran Khan, Jun 2017
